4528174	tenpo kama lili la o kama sin!	Come back soon.	
4528320	telo nasa pan li pona mute tawa mi.	I like beer.	
4528432	sike suno mute mute mute mute tu pini la mi kama lon ale.	I was born 82 years ago.	
4528505	mi awen lon ni lon sike mun tu wan.	I'll be staying here for three months.	
4528995	sina pilin ala pilin e ni: ken lili la jan Ton li sona e nanpa pi ilo toki pi jan Mali?	Do you think that there's any chance Tom knows Mary's phone number?	
4529818	mi pilin e ni: jan Mewi li pona tawa jan Ton.	I think Tom likes Mary.	
4530164	tenpo ni la jan Ton li pona.	Tom's all right now.	
4530500	mi toki e ni: sina lukin e ona.	I think you've already met her.	
4530505	ala li ken pini e tawa ona.	Nothing can stop them.	
4530743	jan ala li lon tomo.	No one was at home.	
4530967	o sitelen tawa mi.	Write me.	
4530978	sina wile ala wile kama meli mi?	Do you want to be my wife?	
4531867	utala kulupu lawa pi ma Kanse li kama lon tenpo pi sike ale nanpa luka luka luka tu wan.	The French Revolution took place in 1789.	
4532140	sitelen Wajuku li seme?	What is a haiku?	
4532599	ni li ike tawa mi.	I don't approve of it.	
4532924	kama sona pi toki sin li pana e pilin pona anu li ken pana e pilin pona.	Learning a language is a pleasure or at least it can become one.	
4532940	ona li jan lawa kama.	He is the future president.	
4533471	mi ike tan ni: mi nasa.	I'm sorry that I'm so stupid.	
4533548	sina pali anu seme?	Are you working?	
4533580	sina ken tawa lon telo.	You may swim.	
4533611	pali li pana e ken ale.	Work makes everything possible.	
4533628	tenpo suno ni la mama mama mi li sike e suno.	Today's my grandmother's birthday.	
4534762	jan Tawin li ante e ali.	Darwin changed the world.	
4534772	jan sin li kama ala kama?	Are more people coming?	
4534933	ni li jan lili ona nanpa tu.	This is her second son.	
4534992	toki mama mi li toki Potukala.	My native language is Portuguese.	我的母語是葡萄牙話。
4535121	sina jan suli tawa mi a.	I really admire you.	
4535194	jan pi toki musi ale la, jan Seteliko Kasija Loka li pona mute tawa mi.	Federico Garcia Lorca is one of my favorite poets.	
4535209	mi pilin ike tan ni: mi nasa kin.	I'm sorry I'm so stupid.	
4535218	tenpo pimeja kama la sina wile pali e ijo anu seme?	Do you have plans for tomorrow night?	
4535229	mi ken kama lon tenpo sin anu seme?	May I come again?	
4535250	sina kepeken selo tan suno anu seme?	Have you put on sunscreen?	
4535362	ilo tawa linja li tawa tan tomo ona.	The train is leaving the station.	
4535698	ni kin li lon.	That's definitely the case.	
4536064	jan li lape poka soweli la jan ni li sewi poka pipi.	He who sleeps with dogs wakes up with fleas.	
4536229	kala wawa li moku e seme?	What do sharks eat?	
4536288	tenpo pi mute seme la sina weka e linja pi sinpin lawa?	How often do you shave?	
4536614	jan li mu pi pilin musi.	Somebody laughed.	
4536972	tenpo suli la jan Ton li jan pona mi.	Tom has been a close friend of mine for a long time.	
4537070	soweli tawa pi jan Napolejon li walo.	Napoleon's horse was white.	
4537104	tenpo ala la ona li ken lukin.	She was born blind.	
4537780	mi jan Kanse.	I am French.	
4538128	jan ali li utala e mi.	Everybody is against me.	
4538339	ona li tawa wawa sike e ona sama.	He turned quickly.	
4538657	kalama musi ni li luka e pilin.	This song is very touching.	
4539215	mije ni li pali e ni: jan Ton li weka e wile pi kama pona.		他使汤姆失去了希望。
4539639	mi jo e jan lili mute.	We have three daughters.	
4539821	kasi li lon seme?	Where is the tree?	
4539824	mi sona ala e ni: tenpo suno kama la mi pali e seme?	I don't know what I'm going to do tomorrow.	
4540903	mi sona mute. sina sona lili.	I'm smarter than you.	
4541017	o lukin e sina lon ilo jasima.	Look at yourself in the mirror.	
4541593	ilo toki mi li lon seme?	Where's my phone?	
4541666	ken la mi tawa tomo pi sitelen tawa lon poka sina.	Maybe I'll go with you to the cinema tomorrow.	
4542970	mi jan pona sina.	I am your friend.	
4543347	lete li pona tawa mi.	I like it when it's cold.	
4543360	jan Ton o, pona tan ali.	Thanks for everything, Tom.	
4543563	mi mute li wile awen e ma suli pi kasi suli.	We must protect the rainforest.	
4543564	jan li weka pi mute mute e kala lon telo suli la ni li ike suli.	Overfishing is a major problem.	
4543663	jan mute li jo ala e nasin lon ale.	Many people drift through life without a purpose.	
4544435	sina sitelen ala sitelen e lipu toki?	Are you the one who wrote the letter?	
4546329	pini la ona li pali e ijo pona.	At the end of the day, the right decision was made.	
4546515	sona pi insa lawa li pali suli kin.		頭腦的結構很複雜。
4546631	kalama ona li pona tawa mi.	I like how it sounds.	我喜欢它发声的方式
4546659	mi wile sitelen e linja nimi mute.		我想写很多句子
4546716	nasin ale li ni!	So goes life!	那就是人生
4546785	insa jelo pi moku sike walo waso li pona tawa mi.		我爱蛋黄。
4547199	jan ali li sama.		所有人都是平等的。
4547788	tenpo pini la jan li ken ala lukin e ilo moku lon supa.	The was no dish on the table.	
4547893	mi mute li jo e ma kasi lon sinpin pi tomo mi.	We have a garden in front of our house.	
4548100	mi mute li kama awen lon ma tomo Loma.	We live in Rome.	
4548159	tenpo pimeja ni la ona li kama ala.	He won't come tonight.	
4548559	sina meli sama mi.	You're my sister.	
4548627	mi wile toki tawa mama meli sina.	I want to talk about something with your mother.	
4548638	mi jo e mani la mi pana e ona tawa sina.	If I had money, I'd give it to you.	
4548686	waso sewi li pana e telo oko tan sina.	The angels will cry for you!	
4548928	sina wile kepeken mani ni tawa seme?	What do you intend to do with the money?	
4549381	sina kute.	You heard.	
4549590	o moku ala e suwi mute.	Don't eat too many candies.	
4549661	sina pana e nasa pilin tawa mi.	You're driving me nuts.	
4550005	jan Ton en jan Mali li jo e mije lili tu wan e meli lili wan.	Tom and Mary have three sons and a daughter.	
4550011	ona mute li wile ala e ijo sama.	They have different priorities.	
4550013	ona li pona lukin lili. jan Ton li pona lukin mute.	He is not as handsome as Tom.	
4550018	jan ala li wile moli.	Nobody wants to die.	
4550993	tenpo suno ni la mi wile ala toki tawa sina.	I don't want to talk to you today.	
4552391	tenpo pini la jan Ton li wile ala sitelen e ni.	Tom shouldn't have written that.	
4553834	pali ni li ike pali.	This task is difficult.	
4554085	o tawa!	Well!	
4554103	ken ala.	Impossible.	
4554752	jan li toki kepeken toki seme lon ma sina?	What language do you speak in your country?	
4554756	jan li toki kepeken toki seme lon ma sina?	What language do you speak in your country?	
4554924	sina sona e suli pi toki sina anu seme?	Do you understand the importance of what you are saying?	
4554937	nimi sina li kipisi e pilin mi.	Your words split my heart in twain.	
4555118	ali li jo e tenpo.	Everything has got its time.	
4555131	sitelen tawa li pona tawa mi ale.	We all enjoyed the movie.	
4555913	o kama jo e ona anu o tawa weka.	You can take it or leave it.	
4556601	jan Ton en mi li musi e utala pi jan lawa ma. ona li musi wawa. mi musi ike.		汤姆下国际象棋比我好。
4557021	ijo nasa.	Poppycock.	
4557241	o toki ala.	Quiet, please.	
4557982	pilin sina la toki meli li lon ala anu seme?	Do you think her story is false?	
4558755	jan seme li jo e ilo open?	Who has the keys?	
4559272	sina wawa ala.	You're a coward.	
4560695	jan lili ni pi len laso li jan lili mi.	The girl in the blue jacket is my daughter.	
4561558	o awen! o kepeken ala ilo utala!	Wait, truce!	
4562287	pona li tan sina.	You're welcome!	不用谢。
4562538	mi tawa ma tomo Pasen kepeken tomo tawa kulupu.	I'll go to Boston by bus.	
4562601	mi mute li tawa ala ma tomo Pasen.	We didn't go to Boston.	
4563708	mi jo ala e pan sin.		我們沒麵包了。
4566307	meli sina li sona pona seli e moku anu seme?	Is your wife good at cooking?	
4566614	jan o toki e ijo.	Somebody say something.	
4567595	sina wile e ona.	You'll need it.	
4567857	mi mute li lon ma tomo Pasen.	We're in Boston.	
4567863	mi kama tan ma tomo Pasen.	I come from Boston.	
4568878	jan ni li nasa e mi.		那家伙让我发疯。
4568884	mi lili lili. jan lawa mi li lili mute.	I have a boss who's much younger than me.	
4569386	mi sona ala e ni: jan Ton en jan Mewi li jan sama.	I didn't know Tom and Mary were brother and sister.	
4569387	jan Ton li pali.	Tom works.	
4569539	jan ala li ken pilin wawa e ni: ni li lon.	Nobody could believe it.	
4570186	mi pilin e ni: mi pali e ijo ike.	I stand corrected.	
4570389	jan Ton li nasa.	Tom is mad.	
4570524	o open e lupa pi pilin sina tawa mi.	Open the door of your heart to me.	
4571932	jan Ton li sewi e len noka ona. ni la jan li ken lukin e len noka loje ona.	Tom rolled up his trouser legs, making his bright red socks visible.	湯姆捲起了他的褲腿，好讓人看到他鮮紅色的襪子。
4572018	sina pana e lipu tawa mi, la mi lukin e sitelen ona.	If you give me a book, I'll read it.	
4572205	o toki wawa tawa tomo tawa pi pona sijelo.	Please call an ambulance.	
4572878	mi wile e ni: sina lukin e jan Ton.	I want you to find Tom.	
4573062	o pana e ken ale tawa ma Pilisin!	Free Palestine!	
4573079	o pana e ken ale tawa ma Pilisin!	Free Palestine!	
4573175	o pana e ken ale tawa ma Pilisin!	Free Palestine!	
4573177	o pana e ken ale tawa ma Pilisin!	Free Palestine!	
4573201	o pana e ken ale tawa ma Pilisin!	Free Palestine!	
4573338	lawa suli li toki sama.	Great minds think alike.	
4573354	ilo tawa ni li ijo mi.	This bicycle is mine.	
4573362	tomo sina li lon seme?	Where do you live?	您住在哪里？
4573867	toki pona ala la nimi pi soweli suli ni li Elepanto.	That huge mammal is called an elephant.	
4574430	sama soweli pi nena suli la jan Ton li tawa ike.	Tom lumbered along like an elephant.	
4575174	ni li ken pali pi pona sona.	That's an interesting idea.	
4575871	jan Ton en soweli jan li sama tawa lukin.	Tom looks like a monkey.	
4576636	jan Mewi li lon ma pi tomo tawa kon.		瑪麗在機場。
4576977	mama o lukin: jan lili sina li kama sona e toki kepeken ilo Tatowepa, la ken la sina wile ala e ni: jan lili sina li lukin e nimi jaki. ni la o lukin jo e nimi jaki ni. nasa la ilo ni la jan li weka ala e jaki tan ni: "toki li toki."		家长指导：如果你的孩子用TATOEBA学语言，请花时间搜索任何你不希望他们读到的词——并且不要害羞！你不会相信他们在这里允许了什么样的未审查的污秽，既然他们认为“语言就是语言”。
4576980	jan Ton li toki tawa mi li wile kama sona e ni: tenpo pini la seme li kama tawa jan Malija?	Tom asked me what had happened to Mary.	
4576997	mama o lukin: jan lili sina li kama sona e toki kepeken ilo Tatowepa, la ken la sina wile ala e ni: jan lili sina li lukin e nimi jaki. ni la o lukin jo e nimi jaki ni. nasa la ilo ni la jan li weka ala e jaki tan ni: "toki li toki."	PARENTAL ADVISORY: If your children use TATOEBA to study languages, please take the time to search any choice words you wouldn't want them to read - and don't be shy! You won't believe some of the uncensored filth they allow on here, since they feel "language is language."	家长指导：如果你的孩子用TATOEBA学语言，请花时间搜索任何你不希望他们读到的词——并且不要害羞！你不会相信他们在这里允许了什么样的未审查的污秽，既然他们认为“语言就是语言”。
4577050	tomo tawa kiwen li tawa li kalama li pakala e noka pi jan tomo tawa kiwen.	Ringing its bell, the train runs over the guard's foot.	
4577054	mi sona wawa e ni: ni li pakala.	I'll bet it hurts.	
4577209	o awen lon ni o tawa ala.		待在那儿别动。
4577217	soweli tomo ni li tawa pi wawa mute kepeken noka a!		这狗跑得多快啊！
4577425	ona li pali pi mute ike.	They work too much.	
4577436	jan Ton li lon poka lupa.	Tom was standing near the entrance.	
4578377	mi o tawa musi.	Let's dance.	
4578952	o pana e moku tawa jan Ton.	Please give Tom something to eat.	
4580227	pan suwi ni li pona mute tawa uta.		蛋糕很美味。
4581191	mun Kala li jo e wawa kon suli.	Neptune has a very strong magnetic field.	
4583364	jan Ton li jo e sinpin lawa pi pilin pona.	Tom was smiling.	
4583690	jan Ton li pana e ma tomo tawa lukin mi.	Tom showed us around the city.	
4584306	sina jo e sike suno pi mute pona ni: sina sona e ni: sina o pali ala lon nasin ni.	You are old enough to know better than to act like that.	
4584332	jan Ton en jan Malija li uta e sama li pilin suwi e sijelo sama.	Tom and Mary kiss and caress each other.	
4584795	tenpo pini la, mi pana e telo jelo.	I urinated.	
4585376	kama sona pi toki Kanse li musi mute.	Studying French is a lot of fun.	
4587549	sina pana e sona anu seme?	Are you a teacher?	
4587551	ona li jan lili meli.	This is a girl.	
4587560	mi kama lon ale lon ma tomo Pasen.	I was born in Boston.	
4587563	jan Loli li lon tomo anu seme?	Is Lori at home?	
4588699	mi wile pu lon tenpo mute.	I often need to consult the official Toki Pona book.	
4588985	mi kama jo e mani mute.	I became rich.	
4589922	o kama sona mute.	Study hard.	
4589927	o awen tawa!	Drive on.	
4590263	suno li kama tan open pi nasin suno, li tawa pini pi nasin suno.	The sun rises in the east and sets in the west.	
4591635	mi kama jo e kili nanpa luka luka tu.	I bought a dozen apples.	
4592666	tan seme la ona li awen toki tawa mi kepeken toki Inli? ona li sona e ni: mi sona ala e toki Inli.	Why does he keep talking to me in English when he knows I don't understand it?	
4592773	jan ale li wile awen e ma!	Everyone must protect the environment.	
4595269	jan li kalama uta wawa.	Someone screamed.	
4596768	tenpo suli ala la nasin sewi ni li awen.	This bridge won't last long.	
4596781	mi wile kama sona e ilo linja pi kalama musi.	I want to learn to play the guitar.	
4597454	ni li sama telo sijelo tawa lukin.		那看著像血。
4597887	tenpo suno kama la mi kama jo e soweli tomo lon esun.		明天我去买一只狗。
4597902	mama meli mi li jan pi ma Elena.		我的母親是希臘人。
4597905	mama meli mi li jan pi ma Elena.	My mother is Greek.	
4598258	mi jo e tomo lon ma tomo suli.	I live in a city.	
4598632	sina mute li pilin pona.	You were happy.	
4599074	ona mute li moku.	They eat.	
4599329	mama meli mi li jan pi ma Elena.	My mother is Greek.	
4599419	mi seme?	What am I?	
4599424	mi seme?	What am I?	
4599697	telo li kama tan selo sijelo pi jan Ton.	Tom sweated.	
4599973	sina pilin ike tawa lukin.	You seem depressed.	
4600533	sina pana e seme lon esun?	What are you selling?	
4600639	sina pilin pona tawa lukin.	You seem happy.	
4600644	mi jan nasa.	I was an idiot.	
4600833	mi kama jo e kili nanpa luka luka tu.	I bought a dozen apples.	
4601393	sewi li suli.	God is great.	
4601927	tenpo pimeja la ona li lawa ala e tomo tawa.	She didn't drive during the night.	
4602380	tenpo pini la mije suli mute en meli ona li wan li lon ma tomo lili lili.	Once upon a time an old man and his wife lived together in a little village.	
4602752	meli li jo ala e jan ike.	She doesn't have any enemies.	
4602835	mi mute li ken ala moli e jan Ton.	We can't kill Tom.	
4603094	lon ma tomo sina la telo li kama ala kama tan sewi?	Is it raining in your city?	
4603203	sina sama jan lili.	You look like a boy.	
4603427	sina pana e tomo tawa lon seme?	Where did you park your car?	
4603489	kon li jaki mute.	The smell was terrible.	
4603498	lon ma tomo sina la telo li kama ala kama tan sewi?	Is it raining in your town?	
4603549	jan Ton li toki e ni tawa mi: sina wile e seme?	Tom asked me what I want.	
4603553	jan Ton li toki e ni tawa mi: sina wile e seme?	Tom asked me what I want.	
4603581	jan Ton li pali.	Tom works.	
4603595	o ken e ni: mi lukin e luka sina. mi pali e ni, la mi ken lukin e tenpo kama.	Let me see your hand, that I may read the future.	
4603613	sina open.	You start.	
4603625	tenpo pini la mije suli mute en meli ona li wan li lon ma tomo lili lili.	Once upon a time an old man and his wife lived together in a little village.	
4603647	jan Ton o sina kama tan supa lape anu seme?	Hey Tom, will you get out of the bed, or what?	
4603649	jan Ton o sina kama tan supa lape anu seme?	Tom, will you get up?	
4603663	tenpo suno kama la tomo sona li open.	Classes start tomorrow.	
4603672	mi awen lon tomo mi.	I'm waiting at home.	
4603689	o kama kepeken len.	Please get dressed.	
4603712	sina mute o, mi mute li wile toki.	Guys, we need to talk.	
4603715	sina lape ala, la sina moli.	If you don't sleep, you'll die.	
4603721	mi wile mute lape a!	I'm incredibly tired.	
4603724	mi wile mute lape a!	I'm incredibly tired.	
4605178	jan Putu o, sina kin ala kin?	You too, Brutus?	
4606355	sina open.	You start.	
4606358	tenpo suno kama la tomo sona li open.	School begins tomorrow.	
4606403	wile la kama nasa li moli ala e sina!	Hopefully, being ridiculous doesn't kill you !	
4606476	tenpo pini la ona li wile mute tawa telo.	She was having a hard time swimming.	
4606511	lon seme?		哪里？
4606532	mije ni li pilin pona.		这个人很高兴。
4606755	tenpo pimeja ale la sinpin lape pi ike mute li kama tawa jan Ton.	Tom is tormented every night by horrific nightmares.	
4608788	sina kama sin ala tawa tomo tan seme?	Why didn't you come back home?	
4608951	mi sona ala e ni: tenpo suno kama la mi pali e seme?	I don't know what I'm going to do tomorrow.	
4609519	o ken e ni: mi tawa!		釋放我！
4609690	telo li jo e selo kili pi jelo loje, la telo ni li pona tawa mi.	I like water with orange peel.	
4610301	mi kama pali e telo nasa tawa sina.		我去弄飲料給你。
4611405	tan seme la mi pana e pona tawa ona?	Why are we helping them?	
4614909	sina kama ala moli.	You survived.	
4615099	ni li ken moli e jan.	That stuff is poisonous.	
4615105	ni li ken moli e jan.	That stuff is poisonous.	
4615110	o pana e poki wan pi telo mama tawa mi.	Please give me a glass of milk.	
4615655	mi tan ala ma Kanata.	I'm not Canadian.	
4615700	ona li jan sona ike.	He's a bad teacher.	
4616249	mi wile tawa sin ma tomo Pasen.	I have to get back to Boston.	
4616605	lipu toki tu wan li lon.	There were three letters.	
4617821	meli li moku e telo nasa ala.	She doesn't drink.	
4618152	o awen toki.	Keep talking.	
4618160	o awen tawa wawa.	Keep running.	
4618177	o awen weka.	Keep away.	
4618195	o pini e ni.	Finish it.	
4618209	jan seme li kama anpa?	Who fell?	
4618232	o telo e ale.	Wash everything.	
4618626	sina wile moku lon tenpo ni anu seme?	Do you want to eat now or not?	
4620511	mi ken ala ken pali lon ni?	Can I work here?	
4620512	mi ken ala ken pali lon ni?	Can I work here?	
4620706	mi wile ala e ni: mi lukin e ilo pi sitelen tawa.	I don't want to watch TV.	
4620860	o toki e ni tawa jan Ton: mi wile ala e pona ona.	Tell Tom that I don't need his help!	告诉汤姆我不需要他的帮助！
4621042	sina open.	Get started.	
4621146	mi tawa sewi nena suli.		我爬山。
4621265	tenpo pini la mi toki tawa jan ni pi kama sona.		我已經和這位學生說過了。
4621379	mi lukin ala e ona.	I don't see them.	
4621567	mi luka ala e ona.	I don't touch them.	
4621886	mi jo e kon open.		我是个自由的灵魂。
4621894	mi kama sona e toki mute. ni li pona tawa mi.		我喜欢学习各种各样的语言。
4623179	toki Alapi li toki pi kute pona.	Arabic is a beautiful language.	
4623787	mi pana e tomo tawa lon tomo pi tomo tawa.	I drove the car into the garage.	
4623855	mi wile a pana e pona tawa sina.	I really do want to help you.	
4624112	tenpo ala la mama meli pi meli mi li pilin musi.	My mother-in-law never smiles.	
4624277	nanpa li lon lupa tomo anu poka pi lupa tomo.	The numbers are on the doors or next to the doors.	
4624694	jan lili pi mi mute li wile pali e ijo.	Our kids need something to do.	
4624862	tenpo suno ni la sina tawa tomo sona anu seme?	Did you go to school today?	
4625333	ken tu taso li lon.	There are only two possibilities.	
4625694	tenpo seme?		什么时候？
4626561	nasin seme la jan Ton li kama insa?	How did Tom get in?	
4626565	jan Ton li kama insa kepeken nasin seme?	How did Tom get in?	
4626958	jan Ton li jo e lipu sona mute pi nasin sewi. taso tenpo ala la ona li lukin e ona.	Tom has a lot of religious books, but he has never read them.	
4627043	o pali e pona tawa ona.	Help him.	
4627424	jan Ton li kama ala kama kin?	Has Tom arrived yet?	
4627722	mi toki ala e ni tawa sina: sitelen ni li pona.	I do not recommend any movies to them.	
4627754	o pali!	Do it!	
4628455	ona li pana e ilo tenpo tawa mi.	She gave me a watch.	
4629462	soweli mute li kama moli tan moku ala.	Many wild animals will die because of the lack of food.	
4630811	o moku lili lon tenpo suli.		慢点吃！
4631340	jan sona Petason li toki tawa soweli pi selo jan kepeken toki luka.	Dr. Patterson communicated with a gorilla using sign language.	
4634464	mi luka ala e ona.	I'm not touching you.	
4634794	utala li pini.	The fight is over.	斗争结束了。
4634889	tenpo suno ni la jan Ton li ken ala kama.	Tom isn't able to come today.	
4636710	o tawa weka! mi wile ala kute sin e sina.	Go away! I won't listen to you any longer.	
4636725	sina wile e poki pi telo loje kili anu seme?	Would you like a glass of red wine?	
4636756	tenpo ni la mama mi li lon ala tomo.	Mommy is not home at the moment.	
4637615	moku kala li pona kin tawa mi.	I do like fish.	
4637631	o ken ala e pini ni.	Don't let it end.	
4637644	lipu sina li pona tawa mi.	I like your book.	
4637649	ona li weka e jaki tomo.	She cleaned the house.	
4637692	mi pakala mute!	I'm such a retard!	
4638082	"sina wile ala wile awen?" "mute ala."	"Are you tired?" "Not really."	
4638752	mi sina la mi toki ala.	If I were you, I would stay quiet.	
4639098	sina sona e ale.	You know all that.	
4640516	mi sona ala e ni: sina ken toki pona lon toki Kanse.	I had no idea that you could speak French.	
4640729	mi sona e ni: sina kama sona mute.	I know you're going to learn a lot.	
4641440	sike suno luka la mi lon ni.	I lived there for five years.	
4641662	tenpo pini la sina tawa ala tawa ma Mesiko?	Have you ever been to Mexico?	
4641682	mi sona e ni: sina kama sona mute.	I know that you'll learn a lot.	
4642423	nasin seme la sina kama tawa tomo pi mi mute?	How did you get into our room?	
4642578	kala li pona tawa mi.	I love fish.	
4643694	tenpo seli la ni li pona tawa mi: mi weka e len mi, mi tawa lon telo lili.	In the summer I like to swim naked in the pond.	
4645428	ali li pona!	It's OK.	
4645456	mi pilin e ni: mije lili ni li sama kin sina, li mije sama sina.	I assume that boy who looks so much like you is your brother.	
4645699	mi mute li kulupu, la ni li suli.	The important thing is that we're together.	
4645980	mi ken ala jo e kon!	I can't breathe.	
4646514	tenpo ni kin la sina lukin e ni, sina toki e ni kepeken toki ante.		此刻，你正在阅读并翻译这句。
4646530	mi awen e mama mama mije mi.		我照顧我的爺爺。
4646877	sina lon ma tomo seme?	What city do you live in?	
4647516	tenpo ni la sina ken kama insa.	You may enter now.	
4648008	mama pi mi mute o, sina lon sewi kon. nimi sina li sewi. ma sina o kama. jan o pali e wile sina lon sewi kon en lon ma. o pana e moku pi tenpo suno ni tawa mi mute. o weka e pali ike mi. sama la mi weka e pali ike pi jan ante. o lawa ala e mi tawa ike. o lawa e mi tan ike. tenpo ale la sina jo e ma e wawa e pona. ni li nasin.	Our father in heaven, hallowed be your name. Thy kingdom come, on earth as in heaven. Gives us our daily bread. Forgive us of our sin, as we forgive those who sin against us. Lead us not into temptation, but deliver us from evil. For the kingdom, the power and the glory are yours. Now and forever. Amen.	
4648461	mi pali kepeken ilo sona.	I work with a computer.	
4648889	tan seme la mi kama ala lukin e ona lon tenpo pini? mi sona ala.	I don't know why I didn't see it before.	
4649111	ni li ijo pi mani mute.	That's very expensive.	
4650670	pilin pona li pana e sijelo pona.	Positive feelings grant good health.	
4651265	wile sona li suli. pilin monsuta li lili.	Curiosity overcomes fear.	
4651885	mi tawa ma Palata.	I was on a trip to India.	
4651888	jan Ton li pilin e ni: ona li lon ala lon?	Tom wonders if it's true.	
4652078	kiwen uta ona li jelo.	His teeth are yellow.	他的牙齒是黃色的。
4652168	soweli tawa li tawa seme?		那匹马去了哪里？
4652337	kiwen uta ona li jelo.	His teeth are yellow.	
4652423	telo li kama kiwen.	The water turned to ice.	
4652623	mi wile telo e ilo moku.	I have to wash the dishes.	
4652957	sina kama la o toki tawa mi mute.	Let us know if you're coming.	
4653754	o pana e ken ale tawa ma Pilisin!	Free Palestine!	
4654432	mi sona e sitelen pi ma Sonko.	I know the Chinese characters.	我认识汉字。
4654442	sina pona.	You're good.	
4654443	sina pona.	You're good.	
4655300	mi pilin e ni: mi wawa ala a!	I feel helpless.	
4655306	jan ale li wan.	Everyone is special.	
4655322	sijelo pi jan Loli li ike.	Laurie's sick.	
4655325	musi Pasepolo li pona tawa sina anu seme?	You like baseball?	
4655328	mi ken awen.	I can rest.	
4655335	jan seme li wile moku e moku sike?	Who ordered pizza?	
4655744	tenpo ni la mi tawa tomo pi toki sewi.	I am going to church now.	
4656202	mi toki ala e ijo sin tawa sina.	I am not telling you anything new.	
4656205	mi toki ala e ijo sin tawa sina.	I am not telling you anything new.	
4656284	mi kama jo e kala sin lon esun.	The fish I bought from the market is fresh.	
4656370	ma li jo e jan mute.	The country has a large population.	
4657198	tenpo ni la sina ken ala lukin e lipu Tatowepa. ni li pakala pi mi mute. sina wile e sona namako la o tawa lipu pi mi mute anu lipu Tuwite.	Tatoeba is currently unavailable. We are sorry for the inconvenience. You can check our blog or Twitter for more information.	
4657390	kiwen uta ona li jelo.		他有一口發黃的牙齒。
4657672	ona li noka lon selo kili li kama anpa.	He slipped on a banana peel.	
4657680	mi wile telo e ilo moku.	I have to wash the dishes.	
4657702	mi lukin jo e tomo.	I'm looking for a house.	
4659211	mi ken ala kama sona e nasin ni: mi kepeken ilo ni lon ona.	I can't figure out how to operate this machine.	
4659638	anpa pi mute seme?	How deep?	
4659673	o awen.	Please continue.	请继续。
4659712	o lukin pali e ona lon tenpo sin.	Keep trying.	继续努力。
4659728	o awen lon monsi.	Stay back.	
4659730	ni li akesi a!	How horrible!	真糟糕！
4659736	ni li pona!	How lovely!	
4661070	jan Ton en soweli jan li sama tawa lukin.	Tom looks like a monkey.	
4661934	mi toki e ni tawa ona: ona o pana e pona tawa mi.	I've asked them to help us.	
4662140	tomo lape sina li lon seme?	Where is your bedroom?	
4663157	jan Ton li toki e ni: sina toki e ni: sina lukin e ijo.	Tom said you said you saw something.	
4663239	sona mi la sina taso li pakala e lupa tomo.	I know that you were the one who broke the window.	
4663379	mi pilin e ni: jan Ton li kama ala sona e kon pi wile sona.	I think that Tom didn't understand the question.	
4664857	mi pilin e ni: jan Mewi li pona lukin mute.		我认为玛丽很有吸引力。
4665016	jan Ton li ken toki e lon tawa mi.	Tom could have told me the truth.	
4665307	ona li ike mute ala.	It isn't all that complicated.	
4666679	jan ali li sona e jan Ton lon ni.	Everybody here knows Tom.	
4666834	toki Kanse li ike ala.	French isn't hard.	
4666838	jan Ton li jo e jan lili anu seme?		汤姆有孩子吗？
4666899	jan Ton li jo ala e tenpo.		汤姆没有时间。
4667197	jan Ton li jan pi ma Kanata.		汤姆是加拿大人。
4667242	jan Ton li kama utala.	Tom became mad.	
4667651	jan Ton li ken ala ken pali pona e moku?	Is Tom good at cooking?	
4667864	mi olin e mije ni!	I love this man.	
4669154	tenpo pimeja ni la mun li suno.	The moon is out tonight.	
4670569	sina lukin e seme?	What're you looking at?	
4670570	sina mute li lukin e seme?	What're you all looking at?	
4671186	sina sona ala sona e ni: ona li jan Ton?	Do you think it was Tom?	
4671637	sijelo ona li kama pona anu seme?	Will he recover?	
4671653	mi jo ala e ilo tawa ni: ona telo e ilo moku.	I don't have a washing machine.	
4671668	mama meli mi li pali e moku suwi li esun e ona.	My mom made cakes to sell.	
4671725	tenpo suno luka tu la jan pi kama sona li jo e toki sona mute luka luka tu.	Students have thirty-two hours of class per week.	
4672255	mi sona ala e ni la ni li pona tawa mi.	I'd rather not know.	
4672290	noka ona li pakala.		他的腿受伤了。
4672502	ali li kama ante.	Everything is changing.	一切都在变。
4672992	kalama musi ni li jo e ijo: tan ona la insa ale pi pilin mi la suwi pi tenpo pini weka li kama.	This music has something in itself, which fills my heart with sweet melancholy.	
4673003	sina jo ala jo e telo walo?	Do you have any milk?	
4673010	sina jo ala jo e telo walo?	Do you have any milk?	
4673571	meli ni li mama meli sama mi.	This woman is my aunt.	
4673572	meli ni li mama meli sama mi.	This woman is my aunt.	
4673638	len noka ona li laso loje.	His socks are purple.	
4673723	musi nimi li pona tawa mi.	I like word games.	
4673765	sinpin pona lukin taso li suli tawa jan Ton.	To Tom, only a pretty face counts.	
4673949	tomo tawa sina li lon ni.	Your car is there.	
4673956	jan Sunejoki Iketa li pona tawa ona.	They like Tsuneoki Ikeda.	
4674835	mi pini tawa tan seme?	What stopped me?	
4675219	telo li kama tan sewi anu seme?	Is it raining now?	在下雨吗？
4676048	lipu ni li ijo pi sike suno mute.	That book is really old.	那本書很舊。
4676136	jan Ton li lon ala tomo pi pona sijelo.	Tom is not in hospital.	
